序号,上级评论ID,评论ID,评论属性,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
826,0,246472617728,一级评论,94537929,amx007噩梦牢独立游戏,6,保密,停止援助乌克兰，加大以色列投资还是很可能的，毕竟特朗普和普京关系不一般，而且乌克兰已经是个弃子,2024-11-06 17:17:35,0,0,https://www.bilibili.com/video/BV12V4y117c7/?spm_id_from=333,山东,否,https://i0.hdslb.com/bfs/face/884224609b8761ad3d432f100df77328cef53fce.jpg
827,0,246472613088,一级评论,8166038,听雨的泪,6,男,工资会涨？我不认为，羊毛出在羊身上。这么大的其本盘，每年维护费多少？欧美高楼少，是建不起？还是觉得未来维护费太高不值得？,2024-11-06 17:17:15,1,3,人生就像一场路途，不必在乎目的地。在乎的只是沿途的风景和看风景的心情,广西,否,http://i2.hdslb.com/bfs/face/432885f6beed9abd8a75371c83fba3f03db74032.jpg
828,246472613088,246184669473,二级评论,307379565,o53fcre6w,4,保密,涨一点点工资，物价翻倍，哈哈,2024-11-06 20:58:44,0,0,,广东,否,https://i0.hdslb.com/bfs/face/640b580624e3716cf906016db4c81f5e081cd9a1.jpg
829,0,246179948785,一级评论,526352997,20200707tfy,4,保密,好奇怪，还要靠特朗普国家才会有可能增加国内消费，现在国家底层普遍工资低得不行,2024-11-06 17:17:09,0,0,,山东,否,http://i0.hdslb.com/bfs/face/9733a4f65f9124a061df5ffed175fada4d98d47a.jpg
830,0,246472602592,一级评论,23630335,凉枫珈百璃,6,女,小泽连斯基和小内塔尼亚胡，这把要哭了。不过我国来说还是哈里斯当选嘴利好于中国。,2024-11-06 17:16:29,0,0,,四川,是,https://i1.hdslb.com/bfs/face/a805d0961c0202782e8215a0f9e7f7afff834f4c.jpg
831,0,246179910161,一级评论,603871299,上位种族の曼,5,男,咱们不能盼着敌人变弱，只能盼着自己变强,2024-11-06 17:16:22,0,0,累了，毁灭吧,黑龙江,否,https://i0.hdslb.com/bfs/face/53c708f8dd0807a67836f851a51889e0dc9ec9da.jpg
832,0,246472681872,一级评论,60290104,赛博极客CyberGeek,6,男,国与国之间只有利益。没有所谓的感情。谁上任都一样。一切以利益出发。别自作多情。,2024-11-06 17:16:03,0,0,,内蒙古,否,https://i1.hdslb.com/bfs/face/7aac263facf4fdf638f23473b9b228d0f73c867d.jpg
833,0,246179935409,一级评论,3546610940250575,RK风月无边,4,女,长个屁的工资，先让人吃上饭吧,2024-11-06 17:15:41,0,1,介绍个锤子,江苏,否,https://i2.hdslb.com/bfs/face/371268bb615804c2dcb6d7746e358f3f67b5673e.jpg
834,0,246179868833,一级评论,512110290,青春本就像一场梦,5,保密,以后马斯克会不会也会参加选举,2024-11-06 17:14:21,0,0,,陕西,是,https://i0.hdslb.com/bfs/face/0dd389e1737dea51c2edb11dbb5823641aeb2478.jpg
835,0,246179772497,一级评论,3546567462095597,f州牧,4,保密,涨工资想多别想，还自嗨上了,2024-11-06 17:12:38,0,0,这个人很摆，没有什么可以撼动他,广东,否,https://i2.hdslb.com/bfs/face/e013362cffc80f13cccefcbc2b0ca1b1ae1af9e8.jpg
836,0,246179737505,一级评论,4227666,loveweil,6,男,香港真的是一个时间节点~然而明年一月一日海南岛正式封岛自贸岛化， 这么一看国家的战略简直离谱，简直超神。,2024-11-06 17:11:45,1,0,~.~,甘肃,否,http://i0.hdslb.com/bfs/face/bcffe448254199bfd883f77c2ec8f1a80e82b5c7.gif
837,246179737505,246473482480,二级评论,430677023,叶透微凉,5,女,可以详细说说吗[蹲蹲],2024-11-06 17:36:17,0,0,,甘肃,否,https://i2.hdslb.com/bfs/face/aa357a73e0fd89d82153829e2a425a04eed29cba.jpg
838,0,246179653185,一级评论,11170269,再见丶路西,6,保密,我认为他会被暗杀,2024-11-06 17:11:28,0,1,多莫克萨拉莫，闪光吧，你，光能使者,湖南,是,https://i0.hdslb.com/bfs/face/2189d03418a448f0fe730a88ed336aabd2d1daf2.jpg
839,0,246179717809,一级评论,382395175,小萌仁儿,5,保密,我觉得不是，特朗普这次上台感觉稳重很多，可能政策方面也会有变化，up主还在用四年前的眼光审视,2024-11-06 17:10:46,0,15,小萌新一枚，多多包涵,陕西,是,https://i1.hdslb.com/bfs/face/15cbbb797de81a7766e8de286df5d18faa1ea532.jpg
840,0,246472419984,一级评论,26940421,芬格尔是条狗,6,保密,促使国内消费，哈哈哈，八小时工作制和双休立法了再说吧[doge_金箍],2024-11-06 17:09:55,0,0,,北京,是,https://i1.hdslb.com/bfs/face/243e7e898042ddf311eea412f53f5c62e18e6165.jpg
841,0,246472226608,一级评论,32640030,会汪汪叫的小熊,6,男,特朗普讲究文斗，至少在最顶层决策中，还算是稳固了和平发展,2024-11-06 17:08:00,0,0,都是我的。,广东,否,https://i0.hdslb.com/bfs/face/8ed7a78c957adf1e5dadd2ca95ed22cca86fc1d2.jpg
842,0,246179545265,一级评论,350706563,专业售票员,6,男,第十个绝对不会有，我说的[微笑],2024-11-06 17:07:32,0,0,????头一只ʚ◡̈⃝ɞ     ,广东,是,https://i2.hdslb.com/bfs/face/5fea93957ffc053b79aa06d07ad7661d1ed360d6.jpg
843,0,246179340689,一级评论,162394055,bibiwolfx,6,保密,感觉念稿子，没有实践，缺失独立思考，固化思想慢慢会被淘汰。年轻人的时代到了～,2024-11-06 17:03:44,0,0,,山东,是,http://i2.hdslb.com/bfs/face/c850c18ae6b507d0ef34837f53a51090b6a7451f.jpg
844,0,246471977120,一级评论,18485312,陆子野10086,6,保密,还有一点好处是政治正确没了，没有了妖魔鬼怪这个世界都会清净许多,2024-11-06 17:03:02,0,0,,浙江,是,https://i2.hdslb.com/bfs/face/f0f16c46a77ae9797845255409e039b8f53a21a4.jpg
845,0,246471966080,一级评论,237201918,任艮,6,男,我赌一把，欧战加剧/加沙大打，国家经济的基础就是暴力。,2024-11-06 17:02:19,1,2,非常喜欢座头鲸！,浙江,是,https://i0.hdslb.com/bfs/face/1c9439c8f194a15fa0279d0bd2b8e630b23f16cb.jpg
846,246471966080,246198204929,二级评论,60520679,bili_60520679,6,女,没毛病，铁铁,2024-11-07 03:18:22,0,0,,吉林,否,https://i2.hdslb.com/bfs/face/ff4d131bf141822d9532b7d64b4309c068b58586.jpg
847,0,246179292209,一级评论,450693180,猫猫头教主本主,6,保密,最后一点真做梦了,2024-11-06 17:01:17,0,0,,山东,否,https://i0.hdslb.com/bfs/face/2f8aacd9ebfa9322bff53d0fc322869ab740b0a0.jpg
848,0,246179285521,一级评论,616449490,小小的大师姐_,6,男,特朗普上台，说明美国还是有踩一脚刹车的能力的，还没有疯到不可救药的地步。当然，这对我们不是什么好事。,2024-11-06 17:00:57,0,2,任何困难都压不倒我们，中国人民是不可战胜的！,广东,否,https://i1.hdslb.com/bfs/face/ce5dc6a142f24ee3601e334091897831353815f0.jpg
849,0,246179060673,一级评论,343763489,霁花_,4,保密,特朗普有没有可能解散北约？[doge],2024-11-06 16:57:48,0,1,,福建,否,https://i2.hdslb.com/bfs/face/70d161ddeb6983644ffcb692fe5ec2e93da5070a.jpg
850,0,246471781328,一级评论,386868715,首席理发师胡得禄,6,保密,刺激下二代消费吧，不用刺激普通人了😄,2024-11-06 16:57:48,0,1,,广东,否,https://i1.hdslb.com/bfs/face/a4c35347baa5772fd4650a31d26c5019a0684a41.jpg
851,0,246178942833,一级评论,35801854,咆哮吧小可爱,6,保密,不是，欠的钱不还完。怎么敢消费呢,2024-11-06 16:57:43,0,0,,江苏,否,https://i1.hdslb.com/bfs/face/bdf4b65b49fe0d2683e88a14cc5e1b8da56d518d.jpg
852,0,246178989409,一级评论,40405752,你真是太baby了,6,保密,做梦呢？,2024-11-06 16:54:26,0,0,?,浙江,是,https://i0.hdslb.com/bfs/face/4a2462b67958d997508c5b8a7bed8e3d1ee321c5.jpg
853,0,246178531761,一级评论,15062584,EyesOdin,6,男,最后一条是求生欲吧,2024-11-06 16:48:09,0,0,,天津,是,https://i1.hdslb.com/bfs/face/5b62844675fa375f613b02de4c6708da0c34abc7.jpg
854,0,246178531649,一级评论,5846199,念想空冥,6,男,也没错，如果要内部消费拉动生产就要更高的工资，但如果想要外部消费则不需要开那么高工资，因为这样可以让商品自发的运往国外高价格的市场，可这样说来国内物价也会和工资一起涨，不过房价这些应该不可能涨了，严控了,2024-11-06 16:48:08,2,0,,江苏,是,https://i0.hdslb.com/bfs/face/7e00317efa782644c3d4adbf7fc19131edebd9c7.jpg
855,246178531649,246178595873,二级评论,5846199,念想空冥,6,男,不是严控，应该是本来的作用现在已经不需要高房价来维持了,2024-11-06 16:48:52,0,0,,江苏,是,https://i0.hdslb.com/bfs/face/7e00317efa782644c3d4adbf7fc19131edebd9c7.jpg
856,246178531649,246178738369,二级评论,5846199,念想空冥,6,男,不过购买力没啥变化，还是要加强竞争力，你要能生产别人都有的，那么购买力自然能上去，主要别人家的东西你有些生产不出来[笑哭],2024-11-06 16:50:14,0,0,,江苏,是,https://i0.hdslb.com/bfs/face/7e00317efa782644c3d4adbf7fc19131edebd9c7.jpg
857,0,246178564561,一级评论,50274698,白衣孤舟渡寒江,6,男,不是，工资上涨物价也上涨啊，该买不起的还是买不起啊[笑哭],2024-11-06 16:46:45,1,2,侠之大者舍生而取义,河北,否,https://i2.hdslb.com/bfs/face/a34b4809dc2d2dc4fbb31d491b4f6e89226a5ad6.jpg
858,246178564561,246474671744,二级评论,533699836,王猫猫文文,6,男,美国不也是么，工资高物价也高，购买力不比中国强,2024-11-06 18:14:53,0,1,,江苏,是,https://i1.hdslb.com/bfs/face/193e943d0a2cddba98a789e4cbe976055303e30a.jpg
859,0,246471123840,一级评论,631319811,摩羯遇不见你,4,保密,不签订和平协议想停战 [微笑]绝对不可能,2024-11-06 16:45:37,0,0,,湖南,否,https://i0.hdslb.com/bfs/face/a0fc1acd3e5600aef782d4de19c0780525060851.jpg
860,0,246178422225,一级评论,97088097,胖子旺旺,6,保密,这一届的特朗普应该是二战后最有权势的总统了。架空了共和党建制派统一共和党，赢参众两院，最高法六个保守法官其中有三个是他任命的，赢的总统大位，做三军总司令，这tm三权合一了。要是军中的那些丘八再和他搞一起，他可以称帝了[滑稽],2024-11-06 16:43:19,0,1,,江苏,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
861,0,246470597360,一级评论,1992865624,andoneohoh,5,保密,后人也许会发现这是人类一个伟大进步的体现。,2024-11-06 16:36:22,0,0,,山西,否,https://i1.hdslb.com/bfs/face/8db2a34be62ad3464c52186fbe8379754f65bda1.jpg
862,0,246470455248,一级评论,19989437,一个影子长彼得,5,保密,国内通胀感觉不可能，出口受限，更多产品会内销，也就是制造业会更卷。,2024-11-06 16:35:19,1,2,,重庆,是,http://i2.hdslb.com/bfs/face/68b65bd53ef60db715e69c38d4f7aa80843d7c6b.jpg
863,246470455248,247167773184,二级评论,437555030,钢铁血之魂,5,保密,自产自销短时间可以，长此以往等于慢性自杀，要开拓外部市场，必要时要用物理破门。,2024-11-15 06:15:58,0,0,,蒙古,否,https://i2.hdslb.com/bfs/face/520ff28a221076e0e58d3189f4bb1c8f57d76472.jpg
864,0,246177721425,一级评论,489519169,一缕希望烛光,6,保密,"[抠鼻][抠鼻]川普想做什么是一回事
能不能实行是另一回事
能不能实现更是特别特别难得事
个人认为起码川普上台，他发动战争的几率特别低
中国现在最不想的就是被迫参与战争",2024-11-06 16:33:16,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
865,0,246470362288,一级评论,587952531,终离落,5,男,共济会何在，速速取了老董首级[喜极而泣],2024-11-06 16:32:58,0,0,任时光长河洗礼，最终一切皆为虚无，唯有意识永恒，唯一成真。,辽宁,否,https://i0.hdslb.com/bfs/face/950c18ae02933c2e5fe1219cf9d836bceb698de3.jpg
866,0,246470141504,一级评论,287540313,老八Game,6,保密,资本家会给你加钱？[吃瓜],2024-11-06 16:30:13,2,1,各类游戏优惠 新游资讯精准推送,浙江,否,https://i0.hdslb.com/bfs/face/55add3a26e2dbc53509d90fd4fb162ec7eaa18be.jpg
867,246470141504,246470194112,二级评论,287540313,老八Game,6,保密,[滑稽],2024-11-06 16:30:26,0,0,各类游戏优惠 新游资讯精准推送,浙江,否,https://i0.hdslb.com/bfs/face/55add3a26e2dbc53509d90fd4fb162ec7eaa18be.jpg
868,246470141504,246181650097,二级评论,18274380,日月星辰旗,6,保密,不想出第二个黄巢闯王就应该知道怎么做,2024-11-06 18:04:45,0,0,,广西,是,http://i0.hdslb.com/bfs/face/b4ab1a82e29df080180ae57b5a133eb80e5efe4e.jpg
869,0,246470053024,一级评论,516741501,是大头本头,6,男,涨不了就来点踩,2024-11-06 16:27:37,0,0,存在且向上????,重庆,是,https://i0.hdslb.com/bfs/face/399a6ed50660c4f6e2045e3e0655bc8f017c8cfb.jpg
870,0,246469955776,一级评论,600531128,热恋气泡水,5,保密,……,2024-11-06 16:26:32,0,0,EVERYTHING ,河南,否,https://i2.hdslb.com/bfs/face/ce67ebd984b04133548d10ac4a9e5b5f6ce33214.jpg
871,0,246469836224,一级评论,312261243,Xenon263,6,男,垃圾美国,2024-11-06 16:24:56,1,2,Xenon263,中国香港,否,https://i0.hdslb.com/bfs/face/1bd523cd25ccec968db412b5bccac9d77bf0ee21.jpg
872,246469836224,246471256288,二级评论,519229700,豆腐干点,5,女,[怪我咯],2024-11-06 16:48:43,0,0,身后是家乡，面前便是世界。,广西,否,https://i2.hdslb.com/bfs/face/d87e726b1b21ae7ad8415ab87b171ebb11fd2237.jpg
873,0,246469821776,一级评论,95106432,Sam_Fu,5,保密,[笑哭]工作都没有，涨不涨工资和我有什么关系？,2024-11-06 16:24:17,0,2,,四川,否,https://i0.hdslb.com/bfs/face/f5c54f9ee2e89b5654bfb92b21e8d7bd970feda6.jpg
874,0,246177178721,一级评论,580222262,祝夜梦吉祥,6,保密,前面的我都信，就是最后一条我不信[doge],2024-11-06 16:24:12,0,0,,广东,否,http://i2.hdslb.com/bfs/face/03a695b5dbf085c969232822df42bf3461ba1e6f.jpg
875,0,246177114049,一级评论,276038952,遥远的曦111,6,保密,参考川普上一届国内工资普遍上涨了一倍左右，这次川普携大胜王者归来，大概率中美贸易战要升级到2.0，大力刺激国内消费成了必由之路，收入普涨也理所当然了。,2024-11-06 16:22:35,0,0,,湖北,是,http://i0.hdslb.com/bfs/face/e8ffddc7693b3568ea3a7a585b7f7672f779559b.jpg
876,0,246469782656,一级评论,391869841,何以_见得,5,保密,"万斯，你戴罪立功，封为副大统领。
约翰逊，你替天行道，众议院拿去。
马斯克，你重振旗鼓，共和党主席收好。
图尔加 ，你忍辱负重，五角大楼领下。
小肯尼迪 ，你大义灭亲，最是不易，国务院留给你了。",2024-11-06 16:22:32,0,1,,北京,是,https://i1.hdslb.com/bfs/face/a04cb188ea82f3375cbcfe6e9a1e3001b02f6b76.jpg
877,0,246177122833,一级评论,477536591,我的GIS,5,保密,先让猾伪别闹腾了…真的烦,2024-11-06 16:20:28,0,1,,山西,否,https://i2.hdslb.com/bfs/face/30726835de0f241f98a67cf8305f41f020fc3277.jpg
878,0,246176959521,一级评论,1986836978,_流星__,5,保密,拭目以待吧。反正谁上台都要反中，这是政治正确。只不过民主党喜欢来阴的。懂王喜欢简单粗暴。,2024-11-06 16:19:45,0,0,,广西,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
879,0,246469556720,一级评论,3546668599347431,都会更丰富1455,4,保密,可能吗,2024-11-06 16:19:32,0,0,,广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
880,0,246176918769,一级评论,487922164,郦宵,5,保密,使劲加！国内大循环，把外国品牌都挤出去！！,2024-11-06 16:18:10,2,1,,湖北,否,http://i1.hdslb.com/bfs/face/67be96f49ca5bc1aedf3aca9d9308c148ac525e5.jpg
881,246176918769,246537109792,二级评论,490638947,花路卿,5,保密,先把你手机里的芯片给去除掉，让你用不了智能机[微笑],2024-11-07 13:59:17,0,0,"没什么才艺给大家跳段街舞吧！
ጿ  ኈ  ቼ  ዽ  ጿ  ኈ  ቼ  ዽ  ጿ  ኈ  ቼ  ዽ  ጿ  ኈ  ቼ  ዽ  ጿ  ኈቼዽጿ",浙江,否,http://i2.hdslb.com/bfs/face/36aee6917ecd580f773893efa4572b7438ac63e5.jpg
882,246537109792,246249565841,二级评论,487922164,郦宵,5,保密,回复 @花路卿 :我华为的自研芯片[滑稽]鸿蒙系统😎,2024-11-07 15:39:13,0,0,,湖北,否,http://i1.hdslb.com/bfs/face/67be96f49ca5bc1aedf3aca9d9308c148ac525e5.jpg
883,0,246469381952,一级评论,119179224,猕猴的报应罢了,6,男,出口转内销罢了，制造业回流不用时间不需要成本？狗腿子国又以什么理由一定要买更贵的美国产品？卖不出去，那要他这制造业有什么用？家人们，难道现在的情况能比18年还糟糕吗？,2024-11-06 16:17:30,0,0,?一切都以猴王为主,山西,是,https://i0.hdslb.com/bfs/face/7eb5b4eea75b110fbf36411ab0adb8ec75d046a1.jpg
884,0,246469180272,一级评论,168131122,灯火阑珊百合吧,5,保密,特朗普会继续16年的事，更甚,2024-11-06 16:16:03,0,0,光照进来的地方，便是希望,上海,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
885,0,246469315168,一级评论,1768010,dmzero,6,保密,工资上涨，但是通货膨胀,2024-11-06 16:15:54,0,0,,广东,否,https://i2.hdslb.com/bfs/face/7edb26c465e17e83625f2092f6bb28f515671e7c.jpg
886,0,246176693233,一级评论,543825398,一对球球,5,保密,消费什么时候工资涨了再说。,2024-11-06 16:15:43,0,0,,湖北,否,https://i2.hdslb.com/bfs/face/189e26859c102b7a4e4fec78e4d04d0138def37e.jpg
887,0,246176452673,一级评论,916470,不列颠没有皇帝,6,男,现在的川普和4年前可不大一样，这可是个货真价实的资本家，16年上台之后就对华政策招招致命了，就是嘴巴碎想到啥说啥，藏不住话。但是下台这四年他经历太多了，被指控、背罪名、被暗杀，政治上应该成熟了不少，我看到被暗杀的时候还能站起来向民众挥手致意的那张图，突然觉得这个对手有点可怕。不过这几年我国智囊团应该也成熟不少，接下来就看建国咋出招了。,2024-11-06 16:13:31,18,150,呵呵哒,贵州,否,https://i0.hdslb.com/bfs/face/8b4cd5454a0be3b74dbb5772a1ecf2b149029097.jpg
888,246176452673,246179756689,二级评论,3493131446126990,明若观火tw,5,保密,智囊团：苦一苦，骂名我担[doge],2024-11-06 17:12:42,0,11,,湖北,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
