序号,上级评论ID,评论ID,评论属性,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
1653,246412962353,246804632464,二级评论,91773348,羊毛狙神,5,保密,回复 @终无到达 : 所以图尔西干了同样的事情，20年初选暴揍哈哈姐，结果拜登为了Buff选哈哈姐。。。这也就算了，结果24年哈哈姐0票成为总统候选人，这也是很MZ。。。所以干脆去支持懂王，我看好她有机会成为第一个女性美国总统,2024-11-10 16:03:13,0,2,https://account.bilibili.com/account/face/upload,加拿大,是,https://i0.hdslb.com/bfs/face/b5bd49c13c510092b4a4ef18a8aff8582f4cec5a.jpg
1654,246398017361,246499054401,二级评论,295593,充满安稳因素的Dog,6,男,拜登还活着呢，这就开始死者为大环节了？,2024-11-10 16:12:13,0,1,汪,江苏,否,https://i0.hdslb.com/bfs/face/5a5261b46908bb972ce273354c9ae6586bec17be.jpg
1655,246398017361,246806621936,二级评论,438911528,孩子们我也想要国际版,6,保密,什么ShowMaker，失败贯穿人生始终,2024-11-10 16:31:03,0,0,喜欢我弗利多吗,广东,否,https://i2.hdslb.com/bfs/face/81ef680af60fcec210b1ab18a81a9a85958c717b.jpg
1656,246414656465,246810867440,二级评论,550650239,7605089045,4,保密,回复 @泽西影 :毕竟都被换掉了，之前的无所谓了,2024-11-10 17:55:50,0,0,"天有二日，地无二白
白生于日，日熄于白",山西,否,https://i2.hdslb.com/bfs/face/21793beec7e32e0dae3125cfeec9419bc0bf1d46.jpg
1657,246414656465,246507424689,二级评论,630604258,还是快点半,5,保密,回复 @泽西影 :神奇吧！4个月前共和党人才凋零被民主党打压的都快成最后一次大选了，能堪大用的就特朗普一个，这才几个月立马人才济济文武双全从一个快被边缘化的党派翻身一变成最有实力的党派了！现实就是怎么魔幻比电影都精彩！,2024-11-10 20:40:07,0,6,球球久伍二山久二壹山伍,广东,是,https://i1.hdslb.com/bfs/face/b8a726d97b450f790ba445edc6ba61a81bbd401c.jpg
1658,246398017361,246831680480,二级评论,584772043,币达哥斯拉,5,保密,“从小贫困人家”？他爹也是富豪好不好，只是家产被霍霍了不豪了，比普通人还是好多了。,2024-11-11 04:21:37,0,1,一个记录生活的地方,重庆,是,https://i1.hdslb.com/bfs/face/5f8a03d6e850c184a33f70d0fb604176fc4655bf.jpg
1659,246414656465,246835465392,二级评论,19644829,白歌未,6,男,"回复 @泽西影 :我是突然感觉，登子变精神了。
刚还看到一个吕芳和杨金水的段子，感觉登子会不会是故意表现自己老年痴呆，就是在装疯，谋求自己平安落地。",2024-11-11 05:10:11,0,0,,河南,否,https://i1.hdslb.com/bfs/face/1ec94efe1770f36d88de7212e1b522c1a058b16c.jpg
1660,246424621297,246835555248,二级评论,19644829,白歌未,6,男,"回复 @张月亮的小哭包 :我是突然感觉，登子变精神了。
刚还看到一个吕芳和杨金水的段子，感觉登子会不会是故意表现自己老年痴呆，就是在装疯，谋求自己平安落地。",2024-11-11 05:10:45,0,0,,河南,否,https://i1.hdslb.com/bfs/face/1ec94efe1770f36d88de7212e1b522c1a058b16c.jpg
1661,246414656465,246838730624,二级评论,481497825,肿胀2027,6,保密,回复 @泽西影 : 魔幻，美国人都说不出这种话,2024-11-11 06:02:59,0,0,素质相对论-素质加强版,河南,否,https://i0.hdslb.com/bfs/face/fb2d124ff45f1b277e3d0cc38e0028c66dd0e7a7.jpg
1662,246414656465,246533446721,二级评论,234038294,eyuqu,5,保密,回复 @泽西影 : 追评嘛，退伍好多时候都会临走给你抬一下军衔,2024-11-11 06:50:22,0,0,地气上为云，天气下为雨,江苏,是,https://i2.hdslb.com/bfs/face/c612a736d6b2b7bcfb659bf9be4a64f2b158ffa7.jpg
1663,246414656465,246846971840,二级评论,334608215,NOvic求大佬,5,保密,"回复 @泽西影 : 看一个人好的地方要看，不好的地方也要看
登子能力是肯定的，被自己人背刺也是肯定的
再说了他快死了，儿子被特赦，名声保住了
后续家族的参政人员都是外亲无所谓了反正政治这快他走了基本上也后继无人
唯一的乐趣就是看着懂王搞这几个人",2024-11-11 08:30:35,0,5,,福建,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
1664,246398017361,246849837664,二级评论,395884932,北城有情郎,5,男,52年的老政客，经历了苏联解体的老头，人生多磨难，终于还是做到全身而退了,2024-11-11 09:15:09,0,1,,内蒙古,否,https://i0.hdslb.com/bfs/face/5214ff9cbdce47fc235b67357662d8fa3228503d.jpg
1665,246425359185,246851506512,二级评论,21513209,Senmu森木,6,男,回复 @疯狂星期四帕帕帕帕帕 :OMG，感谢科普,2024-11-11 09:38:14,0,0,佛系青年,河北,否,https://i2.hdslb.com/bfs/face/adcc33c4eca78039dae4caf01e7ff611909586e1.jpg
1666,246851506512,246545752177,二级评论,30663186,疯狂星期四帕帕帕帕帕,6,保密,回复 @Senmu森木 :而且当时拜登29岁刚赢得参议员的选举（美国最年轻的参议员）。当时美国规定30岁才能上任参议员，要等几个月才能当。然后没多久就出车祸了。很难不联想到不是政治谋杀，拜登大儿子也是因为这次车祸留下的后遗症。,2024-11-11 10:13:44,0,1,,广东,否,https://i0.hdslb.com/bfs/face/73e629246c00740c05c4c3a91ebc1f81555f86b9.jpg
1667,246422726657,246856692560,二级评论,382475109,百二秦关终属楚_,6,保密,回复 @33390730815_bili :什么风评反转，分明是网友蠢啊，b站出名的低龄情绪化,2024-11-11 10:40:45,0,2,,广东,否,https://i0.hdslb.com/bfs/face/8c02489c0e3dd999596fc40ccdfebaf0009df926.jpg
1668,246414656465,246859661120,二级评论,102530022,你玩呢,6,保密,回复 @泽西影 : 不是反转啊，能力和行为是两码事,2024-11-11 11:15:57,0,1,,浙江,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
1669,246414656465,246551720065,二级评论,407516776,錫殇_,5,男,回复 @泽西影 :风评反转是因为要下台了，该盖棺定论了[doge],2024-11-11 11:25:38,0,0,、 ， ?  ！,北京,是,https://i1.hdslb.com/bfs/face/dc680d1d144fc14d736ab1a4287966e60683d462.jpg
1670,246414656465,246563997169,二级评论,494119065,流霜去日,6,保密,回复 @泽西影 : 你看他之前的表现完全就不像一个老成政治家该有的表现，最后结束的发表讲话和第一次辩论的水平又 那么高，很大可能性特朗普胜选他也做了手脚而且很可能早就开始布局了，要不然他的大本营是不可能会翻红的,2024-11-11 14:05:38,0,0,,江西,是,https://i0.hdslb.com/bfs/face/347031846425b64c0d421e634e3e796c8ee5d440.jpg
1671,246414656465,246877378400,二级评论,1686814847,一个普通的突击队1号,6,男,回复 @泽西影 :问题是拜登又没干坏事，被民主党操控也不能怪他,2024-11-11 14:52:52,0,0,,广东,是,https://i2.hdslb.com/bfs/face/61b901e9c2ad334c2af5068116ea0659fba4b4db.jpg
1672,246412962353,246878366736,二级评论,3546759135496336,账号已注销,0,保密,"回复 @终无到达 : 为什么总有人觉得黑人当了总统就事励志，是正义。
到底是谁在歧视谁？别忘了奥巴马，希拉里都只是政客。
他们代表的只是他们自己，而不是某个种族。
就算他们当了总统，他们也只是民主党的总统，美国的总统，而不是 黑人/白人  总统。",2024-11-11 15:04:27,0,2,,江苏,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
1673,246398017361,246879254256,二级评论,1894965846,夏宇池,4,保密,拜登不是老年痴呆、川普还真不一定是他对手,2024-11-11 15:14:36,0,0,单身王老五一枚……,安徽,否,https://i0.hdslb.com/bfs/face/4eb271308632e5a1cfd6a6fb5ea002ae64062654.jpg
1674,246728156592,246880725168,二级评论,387062801,庚午懿,6,男,回复 @Senmu森木 :病死的,2024-11-11 15:32:04,0,0,尽信命，不如不知命。尽信书，则不如不看书。,陕西,是,https://i2.hdslb.com/bfs/face/1668026adec58af5daaf17254d4e4ab30f177b33.jpg
1675,246415020993,246885065344,二级评论,85773915,淇则有岸隰则有泮_,5,男,回復 @FUZE223 :不禁让我想起李明博,2024-11-11 16:31:43,0,0,"低级npc
",河北,否,https://i0.hdslb.com/bfs/face/ad0cb972ffc463d1d788fd5e48c7fb0499322837.jpg
1676,246398017361,246588712145,二级评论,170092775,CuckintheCloset,5,保密,最后那句话你们细品，再细品，简直就是一语多关，不但关联到自己，还包括民主党甚至包括特朗普和共和党，这绝对是只有真正老谋深算的老政客才能达到的境界，太强了,2024-11-12 01:20:24,0,0,,广东,否,https://i2.hdslb.com/bfs/face/7c01049a10986eeaba252424763c65ba6ae96c01.jpg
1677,246414656465,246909331840,二级评论,197572424,DoDonekk,6,保密,回复 @泽西影 :有一种东西叫“历史的眼光”。,2024-11-12 04:10:45,0,0,,云南,否,https://i2.hdslb.com/bfs/face/647760770a326a23731dea3a09d57ade8902ebd7.jpg
1678,246414656465,246909474128,二级评论,197572424,DoDonekk,6,保密,回复 @泽西影 :人都是立体的，学会从不同角度看人和事物,2024-11-12 04:11:57,0,0,,云南,否,https://i2.hdslb.com/bfs/face/647760770a326a23731dea3a09d57ade8902ebd7.jpg
1679,246414656465,246609255457,二级评论,183900997,战神黑焰,6,男,回复 @泽西影 :风评没怎么反转，之前批评他基本都是基于他年纪大这个事实的，除了年纪大导致的问题，再就是个不争气的二儿子，除此之外还黑过他什么？,2024-11-12 06:59:06,0,1,,安徽,否,https://i1.hdslb.com/bfs/face/8aec0f745c5a8b03d23a24a18ae1709b01790ea6.jpg
1680,246414656465,246923005408,二级评论,412851616,七百月夜,6,保密,回复 @泽西影 :苏联死之前是帝国主义，死之后是回不来的社会主义大哥，不在位的时候都挑点好的说233[笑哭],2024-11-12 07:43:34,0,0,,广东,是,https://i1.hdslb.com/bfs/face/e4da1e6811d9f616da7a499f9bd079c4726654c3.jpg
1681,246398017361,246943822384,二级评论,471346024,clear0608,5,保密,其实他的祝贺演说，没有无聊的说教，感觉全是真心话和人生感悟，川普看了心理默默yes,2024-11-12 12:21:27,0,1,∷ 心如莲华 ∷ 蓝粉白粉蓝∷,福建,否,https://i1.hdslb.com/bfs/face/dec5076e2769dbc3577435235966c50e18980066.jpg
1682,246943822384,246631963825,二级评论,111853352,维克多的幻想,6,男,回复 @clear0608 :现在都流行，真诚的必杀技。哈哈哈哪种打哈哈不管用了,2024-11-12 12:26:53,0,0,试着去做吧，哪怕一无所有，也好裹足不前,陕西,是,https://i2.hdslb.com/bfs/face/ae6caf4a94ae56aef349f7fb42090edaa22166ce.jpg
1683,246730510560,246952391424,二级评论,18560442,咸鱼汤圆,6,男,回复 @龙卷风之劈 :冷战遗老，给你开玩笑[笑哭],2024-11-12 14:04:12,0,0,,四川,是,https://i0.hdslb.com/bfs/face/c46fe783ac7a5291dac4773744b3d35d7cebd77f.jpg
1684,246398017361,246657983105,二级评论,257363267,两只小猫的铲屎官,6,保密,他上台没多久大部分权利被哈里斯拿去了。基本就是傀儡。,2024-11-12 19:46:07,0,0,,广西,是,https://i2.hdslb.com/bfs/face/87b0fe7be1e319d0467080439fa7e2b5359a7920.jpg
1685,246398017361,246979944336,二级评论,424649632,曾想走天涯奈何走不动,5,保密,看他吸小朋友的那种陶醉样子，正常做父母的人类对这个都很敏感，毫不犹豫的说看他那个样子，吃过也是正常的事。,2024-11-13 01:29:05,0,1,,广东,否,https://i1.hdslb.com/bfs/face/a73c45f65d3fdcfa130b31b95ab9a39961f0725e.jpg
1686,246414656465,246685316321,二级评论,134754,樱の温度,6,保密,回复 @泽西影 : 特朗普在任期间，官媒和粉丝们骂的多厉害呀，这几年风评不也提升了？[滑稽],2024-11-13 06:24:18,0,1,不做up主，不会真有人来这分享生活吧,广东,否,https://i0.hdslb.com/bfs/face/75cb74826c30f4198218f51b403906cd5979c0ae.jpg
1687,246728156592,247007664432,二级评论,26092338,无良的时光,6,男,回复 @Senmu森木 :阿富汗战争士兵回来癌症好像是,2024-11-13 08:31:36,0,0,无聊了,重庆,否,https://i0.hdslb.com/bfs/face/f85ee6eb05fd250e26027f7d7b80e1044f290341.jpg
1688,246806621936,247017000144,二级评论,261123347,飞刀非刀,5,保密,回复 @让我掂掂你的灵格 :这是什么东西 网瘾少年别来碰瓷,2024-11-13 10:30:00,0,0,,澳大利亚,否,https://i2.hdslb.com/bfs/face/9a68fe661986d66f905a1779a24e776d285bdca0.jpg
1689,246414656465,246703731937,二级评论,325639668,碳烤椒盐_海豹,6,保密,回复 @泽西影 :只能说能当上总统没有不简单的,2024-11-13 10:58:27,0,0,葱包,浙江,否,https://i0.hdslb.com/bfs/face/d348356dc16983d9302c8aa3c64255102b83cb6d.jpg
1690,247007664432,247020178704,二级评论,21513209,Senmu森木,6,男,回复 @无良的时光 :感谢科普,2024-11-13 11:05:52,0,0,佛系青年,河北,否,https://i2.hdslb.com/bfs/face/adcc33c4eca78039dae4caf01e7ff611909586e1.jpg
1691,246414008177,246716940977,二级评论,1319114179,寰宇印象派,5,男,回复 @MacaronisMaster :当他不是我们的敌人的时候他就是一个可敬的老人,2024-11-13 13:39:56,0,0,,黑龙江,是,https://i1.hdslb.com/bfs/face/c49e760c04ed8db44bbb9b0b74fd332043aa67c5.jpg
1692,246414656465,247034946848,二级评论,475354119,Xenolith333,6,保密,回复 @泽西影 :拜登风评被害主要原因是他的儿子太多黑点了,2024-11-13 14:00:37,0,0,喜欢就开始做吧,广东,否,https://i0.hdslb.com/bfs/face/5dbd02a71ad272725da340efdf16a631feddab47.jpg
1693,246414656465,247057845440,二级评论,4244015,阑晓Christal,6,女,回复 @泽西影 :我感觉我记忆里每一任美国总统在中文互联网都是这么过来的[笑哭]在任的时候被狂骂，换人了就“美国总统一任不如一任”,2024-11-13 23:26:12,0,0,,湖北,否,https://i2.hdslb.com/bfs/face/fc019ef6a66bead70186c821dcac62ea4fbc76ab.jpg
1694,246728156592,246761992417,二级评论,13527561,猫猫白白chi,6,保密,回复 @Senmu森木 : 癌症，据说他精选总统也是他大儿子的遗愿,2024-11-14 05:26:54,0,0,"三十功名尘与土，八千里路云和月。莫等闲白了少年头空悲切。
壮志饥餐胡虏肉，笑谈渴饮匈奴血！",湖北,否,https://i0.hdslb.com/bfs/face/9297e4e56cf3e4fa7daaa5ca519caf9c8b4d7307.jpg
1695,246398017361,247127929184,二级评论,3779302,Mashiro-mai,6,保密,老年痴呆成因至今未知,2024-11-14 15:53:04,0,0,,福建,是,http://i1.hdslb.com/bfs/face/81dbcb8aa1df97d2a8e85d6105bc36e4f6a30f62.jpg
1696,246414656465,246906873761,二级评论,244777463,藏木于林l,6,男,回复 @泽西影 :最后一位冷战政客，抛开最后执政时期的黑色时段你很难不敬佩这样一个人，你能想象吗，作为最年轻的议员他的就职演说是在小儿子里医院里进行的[OK],2024-11-16 00:55:27,0,0,峰峦是否天晴，夜半拥抱满月,湖北,否,https://i2.hdslb.com/bfs/face/1bccdf7ffcf08980214eabc4c65f22885ad59dc8.jpg
1697,246415020993,246919270609,二级评论,8656055,山羊变身小怪兽,6,保密,回复 @FUZE223 :拜登的哪个政策，伤害美国利益了？,2024-11-16 04:08:11,0,0,咖啡师立志做个好主播,上海,是,https://i2.hdslb.com/bfs/face/f3511ec02d213a85152443fa5c2a22e872c48576.jpg
1698,246731423296,246919594129,二级评论,8656055,山羊变身小怪兽,6,保密,回复 @残花落叶迟 :把自己亲儿子送去前线，刷经验、资历，是个有格局的政治家。,2024-11-16 04:12:09,0,0,咖啡师立志做个好主播,上海,是,https://i2.hdslb.com/bfs/face/f3511ec02d213a85152443fa5c2a22e872c48576.jpg
1699,246507424689,246919983729,二级评论,8656055,山羊变身小怪兽,6,保密,回复 @还是快点半 :换句话说，共和党真就是特朗普党了。建制派全都被肃清。,2024-11-16 04:14:48,0,0,咖啡师立志做个好主播,上海,是,https://i2.hdslb.com/bfs/face/f3511ec02d213a85152443fa5c2a22e872c48576.jpg
1700,246414656465,247312645392,二级评论,1017340339,Vertmisstwl,5,保密,回复 @泽西影 :神金。。。,2024-11-16 18:08:16,0,0,,陕西,是,https://i1.hdslb.com/bfs/face/9a906b83011b4d77772f3e9d00d26af7359d44ce.jpg
1701,246414656465,247422839392,二级评论,25127901,尚书令领骁果卫大将军,5,保密,回复 @泽西影 :谈不上反转，拜登本人的一生就是逆天改命的一生，本来就很励志，能当上总统，绝非凡夫俗子，就跟很多人笑懂王一样，笑的多好看，哭的就多惨，能在那个位置的，又是拼上去的，不管是拜登还是懂王那能是一般人嘛……,2024-11-18 04:19:17,0,0,,河南,否,https://i0.hdslb.com/bfs/face/b0ca49a8eef523f36d7d71709262aa1a89a9828c.jpg
1702,246731423296,247442470928,二级评论,6035205,Qun61,6,男,回复 @残花落叶迟 : 简直就是终极名单翻版剧情啊哈哈哈,2024-11-18 09:11:48,0,0,摸鱼_(:3」L)_,北京,否,https://i0.hdslb.com/bfs/face/c3fd533a97448e98bb4506795be4bdb159d5c1e6.jpg
1703,246412962353,247382360657,二级评论,527068283,张崇,6,男,回复 @终无到达 :原来如此,2024-11-21 16:24:24,0,0,好好学习 天天向上,河南,是,https://i2.hdslb.com/bfs/face/bb1e45b1c887eb181ea82afe7e8eb5ac26de9242.jpg
1704,246398017361,247969575808,二级评论,294791344,pafet,4,保密,你拉稀吧,2024-11-24 11:50:01,0,0,,黑龙江,否,https://i1.hdslb.com/bfs/face/189dea47516f8ac2ec057706c07b546cae667856.jpg
1705,246414656465,247969940384,二级评论,294791344,pafet,4,保密,回复 @泽西影 :拜登不需要,2024-11-24 11:53:13,0,0,,黑龙江,否,https://i1.hdslb.com/bfs/face/189dea47516f8ac2ec057706c07b546cae667856.jpg
1706,246415020993,247799252609,二级评论,134969169,0OKO0,5,保密,回复 @FUZE223 :我觉得拜登和川普两个人都很励志。川普下台后被背刺，被诬告，被调查，被暗杀，就连他的庄子都没保住,2024-11-26 18:27:17,0,0,人之初，性本恶,四川,是,https://i0.hdslb.com/bfs/face/3e72bfa31f7dc8603b2475e2355cb92266bd95fc.jpg
